user_id,item_id,rating,timestamp
342,363,1.2,2024-04-21 06:00:00
825,465,3.6,2024-04-21 07:00:00
305,242,2.6,2024-04-21 08:00:00
541,489,2.1,2024-04-21 09:00:00
701,248,5.0,2024-04-21 10:00:00
868,220,3.1,2024-04-21 11:00:00
536,472,3.2,2024-04-21 12:00:00
111,446,3.6,2024-04-21 13:00:00
410,20,5.0,2024-04-21 14:00:00
946,493,3.8,2024-04-21 15:00:00
205,386,5.0,2024-04-21 16:00:00
184,81,3.7,2024-04-21 17:00:00
381,343,2.4,2024-04-21 18:00:00
495,366,2.8,2024-04-21 19:00:00
378,485,4.0,2024-04-21 20:00:00
46,9,4.1,2024-04-21 21:00:00
885,410,4.5,2024-04-21 22:00:00
739,11,4.5,2024-04-21 23:00:00
550,262,4.9,2024-04-22 00:00:00
527,144,3.2,2024-04-22 01:00:00
503,448,5.0,2024-04-22 02:00:00
21,191,5.0,2024-04-22 03:00:00
212,249,3.5,2024-04-22 04:00:00
309,113,3.2,2024-04-22 05:00:00
660,25,2.2,2024-04-22 06:00:00
967,270,4.2,2024-04-22 07:00:00
752,498,4.5,2024-04-22 08:00:00
271,32,3.4,2024-04-22 09:00:00
570,61,4.3,2024-04-22 10:00:00
798,228,2.6,2024-04-22 11:00:00
937,302,5.0,2024-04-22 12:00:00
201,94,3.5,2024-04-22 13:00:00
31,34,4.3,2024-04-22 14:00:00
442,192,4.2,2024-04-22 15:00:00
161,455,2.0,2024-04-22 16:00:00
766,75,4.8,2024-04-22 17:00:00
253,378,3.2,2024-04-22 18:00:00
520,248,4.2,2024-04-22 19:00:00
976,82,2.6,2024-04-22 20:00:00
650,24,3.5,2024-04-22 21:00:00
479,56,4.4,2024-04-22 22:00:00
9,31,2.9,2024-04-22 23:00:00
725,318,3.0,2024-04-23 00:00:00
504,11,4.1,2024-04-23 01:00:00
784,318,3.8,2024-04-23 02:00:00
835,332,4.3,2024-04-23 03:00:00
559,91,3.6,2024-04-23 04:00:00
435,0,4.6,2024-04-23 05:00:00
110,434,3.4,2024-04-23 06:00:00
152,325,4.6,2024-04-23 07:00:00
634,135,3.1,2024-04-23 08:00:00
916,195,3.4,2024-04-23 09:00:00
868,132,4.7,2024-04-23 10:00:00
101,472,3.5,2024-04-23 11:00:00
752,85,2.8,2024-04-23 12:00:00
832,475,5.0,2024-04-23 13:00:00
190,294,4.0,2024-04-23 14:00:00
728,278,4.5,2024-04-23 15:00:00
562,323,1.7,2024-04-23 16:00:00
803,179,5.0,2024-04-23 17:00:00
80,3,5.0,2024-04-23 18:00:00
488,125,5.0,2024-04-23 19:00:00
894,174,5.0,2024-04-23 20:00:00
87,250,3.6,2024-04-23 21:00:00
193,20,4.3,2024-04-23 22:00:00
103,484,4.5,2024-04-23 23:00:00
782,439,3.3,2024-04-24 00:00:00
95,104,3.9,2024-04-24 01:00:00
422,65,3.0,2024-04-24 02:00:00
890,442,3.6,2024-04-24 03:00:00
197,262,4.8,2024-04-24 04:00:00
0,48,2.2,2024-04-24 05:00:00
406,15,5.0,2024-04-24 06:00:00
377,144,2.4,2024-04-24 07:00:00
166,339,4.1,2024-04-24 08:00:00
508,249,4.1,2024-04-24 09:00:00
637,342,4.6,2024-04-24 10:00:00
312,353,3.8,2024-04-24 11:00:00
592,74,3.0,2024-04-24 12:00:00
417,289,4.2,2024-04-24 13:00:00
762,416,5.0,2024-04-24 14:00:00
680,281,4.0,2024-04-24 15:00:00
476,65,3.1,2024-04-24 16:00:00
72,124,3.5,2024-04-24 17:00:00
140,318,4.2,2024-04-24 18:00:00
581,86,3.7,2024-04-24 19:00:00
261,40,3.6,2024-04-24 20:00:00
339,469,5.0,2024-04-24 21:00:00
307,185,4.5,2024-04-24 22:00:00
244,353,3.9,2024-04-24 23:00:00
514,379,3.9,2024-04-25 00:00:00
336,334,4.2,2024-04-25 01:00:00
574,265,4.6,2024-04-25 02:00:00
560,270,5.0,2024-04-25 03:00:00
75,41,3.6,2024-04-25 04:00:00
879,92,3.0,2024-04-25 05:00:00
174,184,3.4,2024-04-25 06:00:00
108,214,3.1,2024-04-25 07:00:00
182,16,2.5,2024-04-25 08:00:00
191,443,5.0,2024-04-25 09:00:00
64,264,4.9,2024-04-25 10:00:00
848,113,1.7,2024-04-25 11:00:00
962,291,4.2,2024-04-25 12:00:00
473,456,3.6,2024-04-25 13:00:00
782,463,3.5,2024-04-25 14:00:00
99,291,1.5,2024-04-25 15:00:00
543,47,4.0,2024-04-25 16:00:00
863,306,4.1,2024-04-25 17:00:00
127,96,2.8,2024-04-25 18:00:00
451,374,5.0,2024-04-25 19:00:00
913,94,4.8,2024-04-25 20:00:00
368,325,2.9,2024-04-25 21:00:00
850,73,5.0,2024-04-25 22:00:00
42,335,3.5,2024-04-25 23:00:00
883,67,5.0,2024-04-26 00:00:00
418,245,2.6,2024-04-26 01:00:00
487,405,4.2,2024-04-26 02:00:00
77,76,2.8,2024-04-26 03:00:00
825,207,3.2,2024-04-26 04:00:00
800,371,2.1,2024-04-26 05:00:00
269,253,2.8,2024-04-26 06:00:00
673,220,2.8,2024-04-26 07:00:00
700,261,2.6,2024-04-26 08:00:00
758,409,4.2,2024-04-26 09:00:00
899,330,2.2,2024-04-26 10:00:00
727,343,4.3,2024-04-26 11:00:00
314,476,5.0,2024-04-26 12:00:00
924,258,3.1,2024-04-26 13:00:00
850,307,3.9,2024-04-26 14:00:00
901,73,3.7,2024-04-26 15:00:00
888,124,3.6,2024-04-26 16:00:00
992,187,1.4,2024-04-26 17:00:00
944,253,2.9,2024-04-26 18:00:00
167,446,5.0,2024-04-26 19:00:00
338,320,4.3,2024-04-26 20:00:00
192,307,3.8,2024-04-26 21:00:00
452,234,2.0,2024-04-26 22:00:00
282,473,4.6,2024-04-26 23:00:00
335,249,3.1,2024-04-27 00:00:00
389,331,2.8,2024-04-27 01:00:00
999,397,2.9,2024-04-27 02:00:00
524,344,4.5,2024-04-27 03:00:00
239,71,3.9,2024-04-27 04:00:00
831,234,4.9,2024-04-27 05:00:00
957,323,5.0,2024-04-27 06:00:00
482,155,3.3,2024-04-27 07:00:00
658,454,4.0,2024-04-27 08:00:00
715,393,3.7,2024-04-27 09:00:00
591,114,2.6,2024-04-27 10:00:00
890,312,2.8,2024-04-27 11:00:00
554,227,3.8,2024-04-27 12:00:00
457,321,3.9,2024-04-27 13:00:00
88,345,3.9,2024-04-27 14:00:00
659,244,3.9,2024-04-27 15:00:00
94,305,3.2,2024-04-27 16:00:00
451,13,5.0,2024-04-27 17:00:00
427,15,4.2,2024-04-27 18:00:00
150,437,3.4,2024-04-27 19:00:00
513,426,4.4,2024-04-27 20:00:00
375,41,3.1,2024-04-27 21:00:00
21,464,4.0,2024-04-27 22:00:00
882,109,4.4,2024-04-27 23:00:00
312,277,4.6,2024-04-28 00:00:00
996,323,2.7,2024-04-28 01:00:00
839,18,5.0,2024-04-28 02:00:00
518,65,5.0,2024-04-28 03:00:00
205,166,5.0,2024-04-28 04:00:00
951,72,3.7,2024-04-28 05:00:00
374,402,4.2,2024-04-28 06:00:00
450,399,4.0,2024-04-28 07:00:00
625,309,3.5,2024-04-28 08:00:00
783,408,4.8,2024-04-28 09:00:00
594,111,3.1,2024-04-28 10:00:00
178,273,4.7,2024-04-28 11:00:00
209,406,3.5,2024-04-28 12:00:00
499,372,4.4,2024-04-28 13:00:00
463,84,5.0,2024-04-28 14:00:00
839,138,3.9,2024-04-28 15:00:00
123,38,4.8,2024-04-28 16:00:00
992,104,3.5,2024-04-28 17:00:00
112,323,2.8,2024-04-28 18:00:00
11,280,5.0,2024-04-28 19:00:00
125,446,4.7,2024-04-28 20:00:00
564,479,3.9,2024-04-28 21:00:00
330,413,4.7,2024-04-28 22:00:00
900,428,3.0,2024-04-28 23:00:00
282,122,4.4,2024-04-29 00:00:00
139,217,4.2,2024-04-29 01:00:00
400,376,4.7,2024-04-29 02:00:00
901,60,5.0,2024-04-29 03:00:00
96,99,5.0,2024-04-29 04:00:00
516,306,2.6,2024-04-29 05:00:00
568,353,2.0,2024-04-29 06:00:00
923,392,4.2,2024-04-29 07:00:00
845,203,4.2,2024-04-29 08:00:00
68,257,2.9,2024-04-29 09:00:00
117,485,3.0,2024-04-29 10:00:00
887,4,3.2,2024-04-29 11:00:00
58,445,5.0,2024-04-29 12:00:00
32,196,3.5,2024-04-29 13:00:00
317,179,2.5,2024-04-29 14:00:00
49,341,3.9,2024-04-29 15:00:00
879,132,4.0,2024-04-29 16:00:00
488,442,3.0,2024-04-29 17:00:00
18,323,4.6,2024-04-29 18:00:00
725,252,5.0,2024-04-29 19:00:00
196,264,3.6,2024-04-29 20:00:00
890,92,2.5,2024-04-29 21:00:00
449,149,3.7,2024-04-29 22:00:00
989,410,4.3,2024-04-29 23:00:00
558,137,1.8,2024-04-30 00:00:00
678,207,4.5,2024-04-30 01:00:00
451,489,3.6,2024-04-30 02:00:00
288,124,4.0,2024-04-30 03:00:00
140,233,3.7,2024-04-30 04:00:00
83,60,3.2,2024-04-30 05:00:00
693,306,3.9,2024-04-30 06:00:00
390,265,3.5,2024-04-30 07:00:00
590,133,3.6,2024-04-30 08:00:00
214,317,3.1,2024-04-30 09:00:00
525,112,4.5,2024-04-30 10:00:00
214,388,5.0,2024-04-30 11:00:00
402,377,3.1,2024-04-30 12:00:00
127,453,3.9,2024-04-30 13:00:00
821,190,2.9,2024-04-30 14:00:00
476,378,4.4,2024-04-30 15:00:00
759,439,4.2,2024-04-30 16:00:00
403,186,3.4,2024-04-30 17:00:00
28,318,3.9,2024-04-30 18:00:00
791,366,4.9,2024-04-30 19:00:00
337,88,2.4,2024-04-30 20:00:00
830,186,2.7,2024-04-30 21:00:00
713,306,4.6,2024-04-30 22:00:00
360,433,4.1,2024-04-30 23:00:00
568,131,3.9,2024-05-01 00:00:00
391,359,4.9,2024-05-01 01:00:00
217,122,4.7,2024-05-01 02:00:00
573,47,5.0,2024-05-01 03:00:00
668,287,4.9,2024-05-01 04:00:00
201,375,4.5,2024-05-01 05:00:00
16,178,3.9,2024-05-01 06:00:00
321,179,3.9,2024-05-01 07:00:00
517,98,4.0,2024-05-01 08:00:00
569,329,4.2,2024-05-01 09:00:00
324,33,2.8,2024-05-01 10:00:00
411,419,4.3,2024-05-01 11:00:00
317,69,3.8,2024-05-01 12:00:00
680,170,4.4,2024-05-01 13:00:00
964,365,3.4,2024-05-01 14:00:00
81,271,3.3,2024-05-01 15:00:00
473,58,4.2,2024-05-01 16:00:00
467,180,4.5,2024-05-01 17:00:00
424,18,3.4,2024-05-01 18:00:00
944,225,5.0,2024-05-01 19:00:00
730,472,5.0,2024-05-01 20:00:00
688,94,2.4,2024-05-01 21:00:00
203,368,3.2,2024-05-01 22:00:00
582,296,4.1,2024-05-01 23:00:00
386,80,4.4,2024-05-02 00:00:00
777,174,5.0,2024-05-02 01:00:00
97,221,4.1,2024-05-02 02:00:00
344,102,3.9,2024-05-02 03:00:00
802,53,2.9,2024-05-02 04:00:00
207,182,2.4,2024-05-02 05:00:00
513,350,3.9,2024-05-02 06:00:00
635,402,5.0,2024-05-02 07:00:00
791,317,3.8,2024-05-02 08:00:00
585,354,3.2,2024-05-02 09:00:00
165,348,4.5,2024-05-02 10:00:00
21,442,2.0,2024-05-02 11:00:00
153,320,4.1,2024-05-02 12:00:00
938,67,4.8,2024-05-02 13:00:00
438,27,3.1,2024-05-02 14:00:00
294,273,5.0,2024-05-02 15:00:00
218,281,4.7,2024-05-02 16:00:00
668,359,5.0,2024-05-02 17:00:00
494,402,2.6,2024-05-02 18:00:00
229,310,3.8,2024-05-02 19:00:00
19,118,4.9,2024-05-02 20:00:00
986,379,2.5,2024-05-02 21:00:00
552,440,4.9,2024-05-02 22:00:00
949,133,3.8,2024-05-02 23:00:00
147,128,4.9,2024-05-03 00:00:00
107,7,4.2,2024-05-03 01:00:00
402,480,5.0,2024-05-03 02:00:00
595,50,2.7,2024-05-03 03:00:00
482,490,4.3,2024-05-03 04:00:00
366,340,2.5,2024-05-03 05:00:00
833,471,4.4,2024-05-03 06:00:00
413,280,4.3,2024-05-03 07:00:00
308,174,3.7,2024-05-03 08:00:00
801,182,3.2,2024-05-03 09:00:00
917,191,3.7,2024-05-03 10:00:00
834,248,4.1,2024-05-03 11:00:00
133,234,4.3,2024-05-03 12:00:00
718,82,5.0,2024-05-03 13:00:00
282,92,4.9,2024-05-03 14:00:00
777,372,3.4,2024-05-03 15:00:00
72,393,4.6,2024-05-03 16:00:00
480,311,4.9,2024-05-03 17:00:00
351,267,3.3,2024-05-03 18:00:00
559,416,4.7,2024-05-03 19:00:00
325,119,2.5,2024-05-03 20:00:00
744,70,3.3,2024-05-03 21:00:00
442,16,2.6,2024-05-03 22:00:00
99,252,3.8,2024-05-03 23:00:00
58,444,3.5,2024-05-04 00:00:00
507,121,3.6,2024-05-04 01:00:00
257,379,4.8,2024-05-04 02:00:00
412,9,4.1,2024-05-04 03:00:00
451,286,4.8,2024-05-04 04:00:00
64,315,5.0,2024-05-04 05:00:00
594,325,5.0,2024-05-04 06:00:00
153,272,3.9,2024-05-04 07:00:00
984,305,4.5,2024-05-04 08:00:00
265,292,3.8,2024-05-04 09:00:00
820,209,5.0,2024-05-04 10:00:00
78,445,4.8,2024-05-04 11:00:00
314,217,3.3,2024-05-04 12:00:00
661,240,3.5,2024-05-04 13:00:00
946,373,5.0,2024-05-04 14:00:00
559,463,3.5,2024-05-04 15:00:00
916,199,3.9,2024-05-04 16:00:00
890,215,4.7,2024-05-04 17:00:00
247,204,3.8,2024-05-04 18:00:00
789,412,5.0,2024-05-04 19:00:00
867,415,5.0,2024-05-04 20:00:00
609,215,3.1,2024-05-04 21:00:00
413,79,3.4,2024-05-04 22:00:00
24,266,4.6,2024-05-04 23:00:00
283,479,3.9,2024-05-05 00:00:00
448,389,2.1,2024-05-05 01:00:00
880,378,3.0,2024-05-05 02:00:00
300,34,4.2,2024-05-05 03:00:00
67,288,4.9,2024-05-05 04:00:00
6,17,4.9,2024-05-05 05:00:00
816,164,5.0,2024-05-05 06:00:00
136,12,3.3,2024-05-05 07:00:00
163,201,3.4,2024-05-05 08:00:00
82,228,4.0,2024-05-05 09:00:00
896,345,2.3,2024-05-05 10:00:00
649,365,4.0,2024-05-05 11:00:00
419,464,3.8,2024-05-05 12:00:00
72,447,4.8,2024-05-05 13:00:00
236,0,5.0,2024-05-05 14:00:00
45,318,4.4,2024-05-05 15:00:00
617,216,4.0,2024-05-05 16:00:00
927,33,4.4,2024-05-05 17:00:00
799,358,3.2,2024-05-05 18:00:00
261,265,3.9,2024-05-05 19:00:00
175,127,4.0,2024-05-05 20:00:00
165,211,3.9,2024-05-05 21:00:00
656,262,3.8,2024-05-05 22:00:00
841,311,3.4,2024-05-05 23:00:00
369,79,3.0,2024-05-06 00:00:00
794,164,3.8,2024-05-06 01:00:00
53,412,4.6,2024-05-06 02:00:00
689,251,2.3,2024-05-06 03:00:00
418,11,3.5,2024-05-06 04:00:00
755,400,5.0,2024-05-06 05:00:00
506,303,3.8,2024-05-06 06:00:00
340,211,4.2,2024-05-06 07:00:00
126,281,5.0,2024-05-06 08:00:00
408,111,4.3,2024-05-06 09:00:00
923,210,4.3,2024-05-06 10:00:00
366,377,3.1,2024-05-06 11:00:00
270,238,4.3,2024-05-06 12:00:00
643,267,4.0,2024-05-06 13:00:00
604,404,4.9,2024-05-06 14:00:00
378,297,5.0,2024-05-06 15:00:00
72,316,4.0,2024-05-06 16:00:00
922,57,4.4,2024-05-06 17:00:00
921,437,2.1,2024-05-06 18:00:00
914,33,1.8,2024-05-06 19:00:00
247,262,5.0,2024-05-06 20:00:00
859,364,1.5,2024-05-06 21:00:00
784,34,4.3,2024-05-06 22:00:00
42,270,3.8,2024-05-06 23:00:00
376,448,5.0,2024-05-07 00:00:00
40,473,4.0,2024-05-07 01:00:00
169,226,5.0,2024-05-07 02:00:00
945,24,3.8,2024-05-07 03:00:00
211,233,5.0,2024-05-07 04:00:00
492,58,2.5,2024-05-07 05:00:00
679,250,1.7,2024-05-07 06:00:00
38,334,4.0,2024-05-07 07:00:00
368,85,2.6,2024-05-07 08:00:00
756,250,3.9,2024-05-07 09:00:00
150,389,3.6,2024-05-07 10:00:00
110,179,4.6,2024-05-07 11:00:00
479,206,2.9,2024-05-07 12:00:00
435,343,4.4,2024-05-07 13:00:00
46,148,4.9,2024-05-07 14:00:00
574,70,3.8,2024-05-07 15:00:00
736,120,4.5,2024-05-07 16:00:00
365,252,3.0,2024-05-07 17:00:00
68,92,3.6,2024-05-07 18:00:00
298,255,2.7,2024-05-07 19:00:00
943,253,5.0,2024-05-07 20:00:00
801,351,5.0,2024-05-07 21:00:00
295,287,5.0,2024-05-07 22:00:00
202,308,5.0,2024-05-07 23:00:00
60,58,3.3,2024-05-08 00:00:00
945,68,2.5,2024-05-08 01:00:00
962,445,3.6,2024-05-08 02:00:00
829,387,4.5,2024-05-08 03:00:00
313,85,3.7,2024-05-08 04:00:00
160,273,1.8,2024-05-08 05:00:00
330,226,4.7,2024-05-08 06:00:00
527,80,2.4,2024-05-08 07:00:00
337,497,3.6,2024-05-08 08:00:00
605,113,5.0,2024-05-08 09:00:00
303,183,4.0,2024-05-08 10:00:00
502,279,5.0,2024-05-08 11:00:00
649,321,4.3,2024-05-08 12:00:00
337,396,3.0,2024-05-08 13:00:00
549,317,4.7,2024-05-08 14:00:00
638,53,3.9,2024-05-08 15:00:00
274,398,2.5,2024-05-08 16:00:00
163,196,2.3,2024-05-08 17:00:00
442,386,4.4,2024-05-08 18:00:00
318,292,5.0,2024-05-08 19:00:00
588,292,2.9,2024-05-08 20:00:00
503,484,3.0,2024-05-08 21:00:00
685,386,4.4,2024-05-08 22:00:00
386,446,2.7,2024-05-08 23:00:00
969,290,5.0,2024-05-09 00:00:00
869,179,3.1,2024-05-09 01:00:00
832,470,3.5,2024-05-09 02:00:00
887,379,3.2,2024-05-09 03:00:00
602,411,4.9,2024-05-09 04:00:00
749,221,5.0,2024-05-09 05:00:00
775,273,3.3,2024-05-09 06:00:00
690,377,4.9,2024-05-09 07:00:00
493,243,2.7,2024-05-09 08:00:00
489,419,5.0,2024-05-09 09:00:00
720,416,5.0,2024-05-09 10:00:00
72,447,5.0,2024-05-09 11:00:00
508,153,4.1,2024-05-09 12:00:00
389,303,3.0,2024-05-09 13:00:00
618,423,4.0,2024-05-09 14:00:00
856,272,3.7,2024-05-09 15:00:00
294,423,3.6,2024-05-09 16:00:00
368,134,4.2,2024-05-09 17:00:00
955,312,3.9,2024-05-09 18:00:00
795,7,4.7,2024-05-09 19:00:00
864,127,4.7,2024-05-09 20:00:00
693,372,3.9,2024-05-09 21:00:00
548,55,4.4,2024-05-09 22:00:00
648,125,5.0,2024-05-09 23:00:00
849,158,3.5,2024-05-10 00:00:00
567,58,4.0,2024-05-10 01:00:00
186,57,3.0,2024-05-10 02:00:00
852,139,4.5,2024-05-10 03:00:00
769,175,4.2,2024-05-10 04:00:00
444,414,4.5,2024-05-10 05:00:00
569,107,3.0,2024-05-10 06:00:00
362,210,4.8,2024-05-10 07:00:00
122,446,4.1,2024-05-10 08:00:00
187,73,5.0,2024-05-10 09:00:00
741,166,3.6,2024-05-10 10:00:00
679,459,4.7,2024-05-10 11:00:00
419,403,4.4,2024-05-10 12:00:00
625,356,5.0,2024-05-10 13:00:00
251,303,3.9,2024-05-10 14:00:00
618,232,3.4,2024-05-10 15:00:00
548,326,3.5,2024-05-10 16:00:00
334,371,2.9,2024-05-10 17:00:00
91,181,3.5,2024-05-10 18:00:00
529,121,1.7,2024-05-10 19:00:00
865,333,5.0,2024-05-10 20:00:00
62,202,5.0,2024-05-10 21:00:00
661,454,3.9,2024-05-10 22:00:00
511,28,4.4,2024-05-10 23:00:00
138,201,4.2,2024-05-11 00:00:00
697,92,2.7,2024-05-11 01:00:00
184,328,5.0,2024-05-11 02:00:00
204,355,5.0,2024-05-11 03:00:00
771,175,3.0,2024-05-11 04:00:00
213,329,4.3,2024-05-11 05:00:00
255,210,3.7,2024-05-11 06:00:00
134,183,5.0,2024-05-11 07:00:00
572,94,3.9,2024-05-11 08:00:00
874,272,3.9,2024-05-11 09:00:00
821,136,5.0,2024-05-11 10:00:00
87,236,2.7,2024-05-11 11:00:00
835,352,4.2,2024-05-11 12:00:00
987,417,4.1,2024-05-11 13:00:00
206,428,3.4,2024-05-11 14:00:00
128,471,5.0,2024-05-11 15:00:00
822,264,4.3,2024-05-11 16:00:00
2,134,4.7,2024-05-11 17:00:00
973,143,4.8,2024-05-11 18:00:00
933,18,3.7,2024-05-11 19:00:00
753,230,5.0,2024-05-11 20:00:00
120,133,5.0,2024-05-11 21:00:00
384,113,3.9,2024-05-11 22:00:00
613,498,4.9,2024-05-11 23:00:00
37,138,5.0,2024-05-12 00:00:00
340,124,4.8,2024-05-12 01:00:00
924,203,3.2,2024-05-12 02:00:00
644,60,3.9,2024-05-12 03:00:00
713,249,4.5,2024-05-12 04:00:00
859,297,4.3,2024-05-12 05:00:00
20,12,3.3,2024-05-12 06:00:00
241,395,3.7,2024-05-12 07:00:00
454,254,4.4,2024-05-12 08:00:00
962,84,2.5,2024-05-12 09:00:00
620,457,4.0,2024-05-12 10:00:00
302,19,4.7,2024-05-12 11:00:00
595,49,4.3,2024-05-12 12:00:00
594,163,3.1,2024-05-12 13:00:00
802,91,3.3,2024-05-12 14:00:00
963,87,5.0,2024-05-12 15:00:00
68,68,3.1,2024-05-12 16:00:00
128,36,5.0,2024-05-12 17:00:00
195,252,3.4,2024-05-12 18:00:00
139,251,5.0,2024-05-12 19:00:00
443,139,4.5,2024-05-12 20:00:00
282,354,3.7,2024-05-12 21:00:00
311,380,2.2,2024-05-12 22:00:00
745,167,4.4,2024-05-12 23:00:00
534,53,4.2,2024-05-13 00:00:00
664,385,4.4,2024-05-13 01:00:00
276,177,4.5,2024-05-13 02:00:00
60,296,2.7,2024-05-13 03:00:00
318,300,4.4,2024-05-13 04:00:00
889,358,4.7,2024-05-13 05:00:00
51,105,4.7,2024-05-13 06:00:00
855,136,2.7,2024-05-13 07:00:00
152,189,5.0,2024-05-13 08:00:00
748,127,4.4,2024-05-13 09:00:00
310,341,4.6,2024-05-13 10:00:00
813,46,3.1,2024-05-13 11:00:00
543,4,4.8,2024-05-13 12:00:00
566,459,2.3,2024-05-13 13:00:00
863,256,3.2,2024-05-13 14:00:00
388,299,5.0,2024-05-13 15:00:00
547,149,4.7,2024-05-13 16:00:00
621,293,4.3,2024-05-13 17:00:00
176,242,4.9,2024-05-13 18:00:00
361,274,5.0,2024-05-13 19:00:00
313,207,4.8,2024-05-13 20:00:00
806,414,3.8,2024-05-13 21:00:00
847,114,3.1,2024-05-13 22:00:00
96,194,3.3,2024-05-13 23:00:00
880,342,5.0,2024-05-14 00:00:00
212,169,2.7,2024-05-14 01:00:00
828,378,4.5,2024-05-14 02:00:00
136,81,4.5,2024-05-14 03:00:00
5,153,5.0,2024-05-14 04:00:00
108,140,4.5,2024-05-14 05:00:00
546,313,3.6,2024-05-14 06:00:00
38,145,3.6,2024-05-14 07:00:00
661,322,4.0,2024-05-14 08:00:00
424,121,5.0,2024-05-14 09:00:00
629,251,4.8,2024-05-14 10:00:00
260,342,2.9,2024-05-14 11:00:00
425,386,4.3,2024-05-14 12:00:00
86,310,4.8,2024-05-14 13:00:00
464,88,3.8,2024-05-14 14:00:00
75,474,1.8,2024-05-14 15:00:00
470,57,3.8,2024-05-14 16:00:00
975,491,2.5,2024-05-14 17:00:00
962,62,2.4,2024-05-14 18:00:00
413,346,5.0,2024-05-14 19:00:00
824,307,5.0,2024-05-14 20:00:00
894,486,5.0,2024-05-14 21:00:00
725,472,1.4,2024-05-14 22:00:00
456,381,3.8,2024-05-14 23:00:00
284,279,3.4,2024-05-15 00:00:00
238,71,2.5,2024-05-15 01:00:00
676,8,4.5,2024-05-15 02:00:00
598,365,3.8,2024-05-15 03:00:00
652,420,2.8,2024-05-15 04:00:00
671,93,1.9,2024-05-15 05:00:00
557,372,3.4,2024-05-15 06:00:00
371,338,4.0,2024-05-15 07:00:00
494,436,3.9,2024-05-15 08:00:00
623,335,5.0,2024-05-15 09:00:00
918,151,4.3,2024-05-15 10:00:00
44,491,3.7,2024-05-15 11:00:00
400,404,3.2,2024-05-15 12:00:00
246,355,2.2,2024-05-15 13:00:00
615,39,2.9,2024-05-15 14:00:00
596,358,5.0,2024-05-15 15:00:00
449,494,4.9,2024-05-15 16:00:00
484,61,4.3,2024-05-15 17:00:00
645,253,3.5,2024-05-15 18:00:00
619,453,5.0,2024-05-15 19:00:00
17,68,3.0,2024-05-15 20:00:00
605,397,3.0,2024-05-15 21:00:00
661,244,3.9,2024-05-15 22:00:00
757,364,1.8,2024-05-15 23:00:00
288,169,3.0,2024-05-16 00:00:00
413,177,3.8,2024-05-16 01:00:00
720,188,3.5,2024-05-16 02:00:00
637,259,3.0,2024-05-16 03:00:00
234,71,5.0,2024-05-16 04:00:00
415,471,5.0,2024-05-16 05:00:00
937,458,5.0,2024-05-16 06:00:00
498,16,3.9,2024-05-16 07:00:00
973,369,3.5,2024-05-16 08:00:00
633,340,5.0,2024-05-16 09:00:00
649,56,4.1,2024-05-16 10:00:00
114,217,2.9,2024-05-16 11:00:00
931,106,3.0,2024-05-16 12:00:00
673,303,3.7,2024-05-16 13:00:00
712,427,4.0,2024-05-16 14:00:00
233,172,4.1,2024-05-16 15:00:00
539,218,3.8,2024-05-16 16:00:00
10,463,5.0,2024-05-16 17:00:00
205,246,2.6,2024-05-16 18:00:00
678,217,4.7,2024-05-16 19:00:00
246,372,3.5,2024-05-16 20:00:00
558,416,4.0,2024-05-16 21:00:00
757,30,4.9,2024-05-16 22:00:00
126,367,2.2,2024-05-16 23:00:00
146,46,3.1,2024-05-17 00:00:00
117,133,3.9,2024-05-17 01:00:00
910,107,5.0,2024-05-17 02:00:00
381,71,5.0,2024-05-17 03:00:00
411,326,5.0,2024-05-17 04:00:00
663,417,1.8,2024-05-17 05:00:00
583,107,3.0,2024-05-17 06:00:00
362,308,3.0,2024-05-17 07:00:00
508,397,3.9,2024-05-17 08:00:00
136,271,2.1,2024-05-17 09:00:00
174,170,5.0,2024-05-17 10:00:00
288,115,2.0,2024-05-17 11:00:00
957,328,5.0,2024-05-17 12:00:00
480,73,4.9,2024-05-17 13:00:00
18,255,2.9,2024-05-17 14:00:00
194,80,5.0,2024-05-17 15:00:00
329,267,3.7,2024-05-17 16:00:00
935,127,3.4,2024-05-17 17:00:00
174,325,3.6,2024-05-17 18:00:00
448,402,3.7,2024-05-17 19:00:00
924,234,3.8,2024-05-17 20:00:00
945,40,3.8,2024-05-17 21:00:00
353,180,3.1,2024-05-17 22:00:00
498,156,3.3,2024-05-17 23:00:00
140,453,3.4,2024-05-18 00:00:00
757,58,5.0,2024-05-18 01:00:00
896,344,3.4,2024-05-18 02:00:00
929,248,3.4,2024-05-18 03:00:00
92,191,5.0,2024-05-18 04:00:00
943,23,3.7,2024-05-18 05:00:00
238,472,3.1,2024-05-18 06:00:00
204,399,2.9,2024-05-18 07:00:00
559,435,2.6,2024-05-18 08:00:00
432,79,4.5,2024-05-18 09:00:00
244,133,2.2,2024-05-18 10:00:00
831,420,5.0,2024-05-18 11:00:00
316,212,3.9,2024-05-18 12:00:00
924,387,3.6,2024-05-18 13:00:00
294,481,3.8,2024-05-18 14:00:00
639,347,4.5,2024-05-18 15:00:00
855,165,3.5,2024-05-18 16:00:00
281,424,3.8,2024-05-18 17:00:00
16,347,5.0,2024-05-18 18:00:00
70,336,4.3,2024-05-18 19:00:00
268,397,2.8,2024-05-18 20:00:00
324,70,3.3,2024-05-18 21:00:00
793,213,2.2,2024-05-18 22:00:00
